,ta,rh,vel,met,clo,thermal_sensation
22583,24.0,39.5,,1.0,0.6764799999999999,-1.0
22584,24.5,40.6,,1.0,0.6764799999999999,-1.0
22585,19.6,46.80000000000001,0.0660489999999999,1.2,0.41454539,-1.0
22586,19.9,50.30000000000001,0.038416,1.2,0.41454539,-1.0
22587,20.2,49.30000000000001,0.032761,1.2,0.41454539,0.0
22588,15.7,61.0,,1.2,0.94388211,-2.0
22589,19.6,48.80000000000001,,1.2,0.94388211,0.0
22590,22.2,45.80000000000001,0.0660489999999999,1.0,0.5390699999999998,0.0
22591,20.7,50.80000000000001,0.073984,1.0,0.5390699999999998,0.0
22592,20.3,54.6,0.023104,1.2,0.5390699999999998,0.0
22593,22.3,43.400000000000006,0.093636,1.2,0.8350299999999999,0.0
22594,25.1,33.400000000000006,0.093636,1.2,0.8350299999999999,0.0
22595,24.4,35.2,0.076176,1.2,0.8350299999999999,0.0
22596,19.6,49.0,0.0256,1.0,0.6024899999999997,0.0
22597,20.8,39.5,0.0225,1.2,0.44394,0.0
22598,23.6,44.80000000000001,,1.2,0.5496400000000001,1.0
22599,24.9,37.30000000000001,,1.0,0.5496400000000001,1.0
22600,24.5,40.6,,1.0,0.5496400000000001,1.0
22601,18.4,56.0,0.023104,1.0,0.8365827499999999,-1.0
22602,19.8,53.1,0.032761,1.0,0.8365827499999999,-1.0
22603,19.8,53.400000000000006,0.058081,3.8,0.7341973099999999,1.0
22604,20.7,50.30000000000001,0.058081,1.2,0.8365827499999999,-1.0
22605,23.5,36.2,,1.2,0.41454539,0.0
22606,22.9,39.900000000000006,,1.0,0.41454539,1.0
22607,18.9,52.2,0.161604,1.2,0.49679,0.0
22608,21.0,31.1,0.314721,1.0,0.49679,0.0
22609,19.9,35.6,0.1936,1.6,0.5390699999999998,-1.0
22610,22.4,39.5,0.0302759999999999,1.2,0.6236299999999999,0.0
22611,26.5,14.1,0.060516,1.2,0.6764799999999999,0.0
22612,23.9,27.8,0.068121,1.2,0.8350299999999999,0.0
22613,23.1,42.7,,1.0,0.5496400000000001,-1.0
22614,24.9,32.30000000000001,,1.0,0.5496400000000001,-1.0
22615,25.8,31.7,,1.0,0.5496400000000001,-1.0
22616,19.1,53.7,0.027889,1.2,0.4997321099999999,-1.0
22617,19.4,47.6,0.038416,1.0,0.4997321099999999,-1.0
22618,19.9,49.80000000000001,0.038416,1.2,0.8365827499999999,-1.0
22619,22.5,42.7,,1.2,0.4779747500000001,1.0
22620,24.7,19.2,,1.0,0.4779747500000001,1.0
22621,21.4,45.0,0.051076,2.0,0.33824,2.0
22622,23.1,38.400000000000006,,1.2,0.6024899999999997,0.0
22623,24.9,31.7,,1.0,0.6024899999999997,-1.0
22624,25.3,25.3,,1.0,0.6024899999999997,0.0
22625,17.9,54.2,0.032761,1.0,0.8365827499999999,-1.0
22626,18.4,49.30000000000001,0.038416,1.0,0.8365827499999999,-1.0
22627,24.4,24.1,,1.2,0.4779747500000001,2.0
22628,18.9,38.400000000000006,0.023104,1.0,0.8365827499999999,-1.0
22629,17.8,43.2,0.0029159999999999,1.0,0.8365827499999999,-1.0
22630,18.6,44.30000000000001,0.058081,1.6,0.7341973099999999,-1.0
22631,18.2,49.80000000000001,0.019044,1.0,0.8365827499999999,-1.0
22632,19.2,42.1,0.038416,1.2,0.8365827499999999,-1.0
22633,19.2,43.5,0.044521,1.2,0.8365827499999999,-1.0
22634,21.4,53.0,0.073984,1.2,0.5390699999999998,2.0
22635,20.0,49.0,0.058081,1.2,0.5390699999999998,0.0
22636,19.8,44.2,0.205209,1.2,0.5390699999999998,0.0
22637,18.8,36.2,0.2704000000000001,1.2,0.6553399999999998,-2.0
22638,19.2,54.0,0.0529,1.0,0.6024899999999997,0.0
22639,20.2,63.1,,1.0,0.4779747500000001,0.0
22640,21.4,46.80000000000001,,1.0,0.4779747500000001,0.0
22641,18.2,59.2,0.0660489999999999,1.0,0.8365827499999999,-1.0
22642,18.6,52.900000000000006,0.051076,1.0,0.8365827499999999,-1.0
22643,18.7,49.80000000000001,0.044521,3.8,0.7341973099999999,1.0
22644,19.2,47.400000000000006,0.027889,1.0,0.8365827499999999,-1.0
22645,18.5,57.900000000000006,0.357604,1.2,0.49679,0.0
22646,20.8,42.7,0.404496,1.0,0.49679,0.0
22647,21.1,40.6,0.051076,1.2,0.49679,0.0
22648,20.4,39.5,0.1764,2.0,0.7927499999999998,0.0
22649,18.9,46.7,0.0954809999999999,1.0,0.46721124,-1.0
22650,20.2,41.6,0.0440999999999999,1.2,0.46721124,1.0
22651,21.3,43.2,0.0256,1.2,0.8456000000000001,0.0
22652,24.4,34.5,0.053361,1.2,0.8456000000000001,0.0
22653,23.8,27.6,0.047089,1.2,0.8456000000000001,0.0
22654,18.0,56.900000000000006,0.027889,1.0,0.8365827499999999,-1.0
22655,19.6,54.2,0.032761,1.0,0.8365827499999999,-1.0
22656,20.7,42.0,0.112896,1.2,0.8365827499999999,-1.0
22657,20.4,42.7,0.051076,1.2,0.8365827499999999,-1.0
22658,21.0,52.1,0.038416,1.2,0.5390699999999998,0.0
22659,18.4,63.6,0.484416,1.0,0.5390699999999998,0.0
22660,21.8,50.7,0.0660489999999999,1.2,0.5390699999999998,0.0
22661,21.1,52.7,0.0353439999999999,1.2,0.8456000000000001,0.0
22662,23.0,46.900000000000006,0.053361,1.2,0.8456000000000001,0.0
22663,18.7,60.400000000000006,0.044521,1.2,0.8365827499999999,-1.0
22664,20.9,56.80000000000001,0.0660489999999999,2.0,0.7341973099999999,0.0
22665,21.6,50.7,0.0660489999999999,1.2,0.8365827499999999,0.0
22666,20.6,52.1,0.019044,1.2,0.8365827499999999,0.0
22667,20.5,41.6,0.027889,1.2,0.6342,0.0
22668,21.0,40.6,0.073984,1.2,0.6342,0.0
22669,21.6,43.2,0.0924159999999999,1.0,0.6342,0.0
22670,20.9,41.5,0.040804,1.2,0.8456000000000001,-2.0
22671,20.8,39.0,0.017424,1.2,0.8456000000000001,0.0
22672,19.0,53.80000000000001,,1.0,0.87624416,0.0
22673,17.4,52.2,0.0660489999999999,2.0,0.7341973099999999,-1.0
22674,17.9,53.30000000000001,0.0660489999999999,2.0,0.7341973099999999,-1.0
22675,18.0,54.400000000000006,0.051076,1.2,0.8365827499999999,-1.0
22676,17.8,55.6,0.023104,1.2,0.8365827499999999,-1.0
22677,14.800000000000002,52.7,0.097344,2.0,0.6553399999999998,-2.0
22678,20.6,42.1,,1.2,0.61312571,0.0
22679,24.4,22.3,,1.2,0.46721124,2.0
22680,22.4,11.6,,1.0,0.41454539,0.0
22681,19.2,22.8,0.073984,1.2,0.95764004,-1.0
22682,19.0,47.6,0.019044,1.2,0.7927499999999998,-2.0
22683,19.4,49.1,0.112896,1.2,0.7927499999999998,-2.0
22684,20.1,51.1,0.1239039999999999,1.2,0.7927499999999998,0.0
22685,17.1,60.1,,2.0,0.72174464,0.0
22686,20.3,46.6,0.044521,1.2,0.8456000000000001,0.0
22687,21.5,37.30000000000001,0.112896,1.2,0.8456000000000001,0.0
22688,20.6,42.2,0.0829439999999999,1.2,0.5496400000000001,0.0
22689,21.1,38.6,0.058081,2.0,0.7341973099999999,0.0
22690,21.8,36.2,0.004489,1.0,0.8365827499999999,0.0
22691,22.7,29.6,0.027889,1.2,0.8365827499999999,0.0
22692,21.0,45.1,0.051076,1.2,0.49679,0.0
22693,23.0,42.400000000000006,0.0660489999999999,1.2,0.49679,0.0
22694,21.0,40.0,0.0660489999999999,1.2,0.49679,0.0
22695,21.7,40.0,0.026569,1.2,0.41454539,0.0
22696,23.1,32.30000000000001,0.017424,1.2,0.41454539,-1.0
22697,22.3,36.1,0.047089,1.2,0.7610399999999998,0.0
22698,25.0,30.5,0.047089,1.2,0.7610399999999998,0.0
22699,25.7,21.6,0.047089,1.2,0.7610399999999998,0.0
22700,19.5,54.900000000000006,0.217156,1.0,0.94073,0.0
22701,21.3,36.5,0.484416,2.0,0.7821799999999999,2.0
22702,22.0,38.6,0.051076,1.2,0.8365827499999999,0.0
22703,22.2,34.5,0.027889,3.8,0.7341973099999999,0.0
22704,22.6,19.8,0.073984,1.2,0.8365827499999999,0.0
22705,19.8,44.2,0.0144,1.0,0.49679,0.0
22706,26.2,29.4,0.2937640000000001,1.0,0.49679,2.0
22707,21.7,38.7,0.019044,1.2,0.49679,0.0
22708,20.2,42.30000000000001,0.239121,1.0,0.7976123599999998,-1.0
22709,20.2,39.5,0.447561,1.0,0.7976123599999998,-1.0
22710,23.4,32.80000000000001,0.040804,1.2,0.7610399999999998,0.0
22711,25.3,19.2,0.060516,2.0,0.6024899999999997,0.0
22712,17.4,61.0,0.404496,2.0,0.7293299999999998,0.0
22713,21.1,41.6,0.355216,1.6,0.7821799999999999,2.0
22714,24.6,30.0,,1.2,0.41454539,2.0
22715,21.4,35.1,0.032761,1.0,0.8365827499999999,0.0
22716,22.4,30.2,0.058081,1.2,0.8365827499999999,0.0
22717,23.1,29.3,0.0924159999999999,3.8,0.7341973099999999,1.0
22718,22.0,42.5,0.051076,1.2,0.5390699999999998,0.0
22719,20.8,42.2,0.101761,1.2,0.5390699999999998,0.0
22720,21.7,37.80000000000001,0.258064,1.0,0.46721124,0.0
22721,23.0,44.6,,1.0,0.63672579,0.0
22722,21.0,39.2,0.038416,1.2,0.8365827499999999,0.0
22723,20.8,47.1,0.0660489999999999,2.0,0.7341973099999999,0.0
22724,22.0,42.0,0.051076,1.2,0.8365827499999999,0.0
22725,22.9,32.30000000000001,0.051076,1.6,0.7341973099999999,1.0
22726,21.6,57.400000000000006,0.051076,1.2,0.49679,1.0
22727,22.5,52.2,0.073984,2.0,0.33824,2.0
22728,22.1,45.1,0.032761,1.2,0.49679,0.0
22729,21.1,30.0,0.1936,1.0,0.7610399999999998,0.0
22730,21.4,90.4,,1.0,0.7610399999999998,0.0
22731,19.7,50.80000000000001,0.000196,1.2,0.46721124,0.0
22732,22.5,33.80000000000001,0.013689,1.0,0.46721124,-1.0
22733,23.7,48.6,,1.0,0.41454539,1.0
22734,18.0,28.1,0.101761,1.2,0.8365827499999999,0.0
22735,20.1,24.6,0.027889,1.2,0.8365827499999999,0.0
22736,20.8,18.0,0.038416,1.2,0.8365827499999999,1.0
22737,22.2,45.30000000000001,0.112896,3.8,0.38052,0.0
22738,23.6,36.2,0.190096,3.8,0.38052,0.0
22739,22.4,36.6,0.051076,3.8,0.38052,0.0
22740,23.1,91.0,,2.0,0.6024899999999997,0.0
22741,19.8,20.4,0.5328999999999999,2.0,0.6024899999999997,0.0
22742,22.0,83.1,0.25,1.0,0.7610399999999998,-1.0
22743,20.1,35.0,0.003249,1.0,0.46721124,0.0
22744,22.1,23.3,0.0440999999999999,1.0,0.46721124,1.0
22745,24.5,17.5,0.040804,1.2,0.6553399999999998,0.0
22746,21.7,18.6,0.073984,1.0,0.8365827499999999,-1.0
22747,22.0,18.6,0.032761,1.2,0.8365827499999999,-1.0
22748,22.8,18.7,0.0660489999999999,1.0,0.8365827499999999,-1.0
22749,22.4,38.900000000000006,0.0660489999999999,3.8,0.33824,0.0
22750,23.2,38.900000000000006,0.058081,3.8,0.33824,0.0
22751,23.3,17.8,0.040804,1.2,0.9513,0.0
22752,24.2,17.3,0.060516,1.2,0.7927499999999998,0.0
22753,24.9,17.4,0.076176,1.2,0.9513,0.0
22754,19.6,50.80000000000001,0.0625,1.2,0.5496400000000001,1.0
22755,21.4,44.2,0.1296,1.2,0.5496400000000001,1.0
22756,21.5,36.7,0.0729,1.2,0.5496400000000001,1.0
22757,22.2,19.0,0.101761,3.8,0.7341973099999999,-1.0
22758,21.3,19.3,0.0151289999999999,1.2,0.8365827499999999,-1.0
22759,22.4,19.5,0.058081,2.0,0.7341973099999999,-1.0
22760,20.8,20.4,0.25,2.0,0.43337,0.0
22761,22.7,21.0,0.2304,1.2,0.59192,0.0
22762,25.1,21.4,0.5328999999999999,1.2,0.59192,-1.0
22763,22.7,22.1,0.0353439999999999,1.2,0.9513,0.0
22764,24.2,17.3,0.060516,1.0,0.9513,0.0
22765,24.9,17.4,0.0846809999999999,2.0,0.7927499999999998,1.0
22766,19.9,47.30000000000001,0.0529,1.2,0.7081899999999999,0.0
22767,21.5,36.7,0.1296,1.2,0.5496400000000001,1.0
22768,21.5,34.0,0.0729,1.0,0.7081899999999999,-1.0
22769,21.3,41.6,,1.0,0.63672579,1.0
22770,18.8,19.9,0.101761,3.8,0.7341973099999999,-1.0
22771,21.7,20.6,0.0829439999999999,1.2,0.8365827499999999,-1.0
22772,23.6,21.6,0.3364,1.0,0.69762,-1.0
22773,17.4,39.900000000000006,0.1089,1.2,0.5496400000000001,1.0
22774,20.3,44.6,,1.0,0.41454539,1.0
22775,22.2,65.2,0.105625,1.0,0.6024899999999997,0.0
22776,23.1,63.6,0.051529,1.0,0.6024899999999997,-2.0
22777,23.1,60.5,0.0094089999999999,1.2,0.44394,1.0
22778,21.1,55.1,0.051076,1.0,0.72174464,1.0
22779,24.3,55.1,0.0924159999999999,1.0,0.4353813900000001,1.0
22780,24.0,55.1,0.1239039999999999,1.0,0.4353813900000001,1.0
22781,22.7,54.2,0.024336,1.0,0.6553399999999998,0.0
22782,23.6,54.6,0.0519839999999999,1.0,0.6553399999999998,1.0
22783,24.9,52.7,0.028224,1.0,0.6553399999999998,1.0
22784,22.2,65.2,0.105625,1.0,0.6024899999999997,1.0
22785,23.1,60.5,0.0094089999999999,1.0,0.6024899999999997,0.0
22786,21.0,62.6,0.058081,,0.4862200000000001,2.0
22787,21.7,58.80000000000001,0.0121,1.2,0.6447699999999998,-3.0
22788,21.8,57.400000000000006,0.058081,1.2,0.4862200000000001,0.0
22789,23.1,51.80000000000001,0.017689,1.2,0.49679,-2.0
22790,24.0,49.80000000000001,0.041616,1.0,0.6553399999999998,0.0
22791,24.9,45.80000000000001,0.041616,1.0,0.6553399999999998,1.0
22792,21.0,62.6,0.058081,1.0,0.6553399999999998,0.0
22793,21.7,59.1,0.0302759999999999,1.0,0.6553399999999998,-1.0
22794,21.8,57.400000000000006,0.058081,1.0,0.6553399999999998,1.0
22795,18.8,51.30000000000001,0.058081,1.0,0.59192,-1.0
22796,21.9,38.900000000000006,0.0302759999999999,1.0,0.59192,0.0
22797,23.0,27.0,0.0457959999999999,1.0,0.59192,-2.0
22798,21.7,42.1,0.001849,1.0,0.6553399999999998,-2.0
22799,24.5,37.80000000000001,0.024336,1.0,0.6553399999999998,0.0
22800,23.6,27.6,0.145924,1.0,0.6553399999999998,0.0
22801,20.8,64.0,,1.0,0.4353813900000001,-1.0
22802,21.7,63.1,,1.0,0.4353813900000001,-1.0
22803,20.5,52.2,0.058081,1.2,0.38052,2.0
22804,21.3,53.30000000000001,0.135424,1.2,0.38052,2.0
22805,20.1,46.80000000000001,0.044521,1.0,0.72174464,-2.0
22806,22.6,44.80000000000001,0.073984,1.0,0.4353813900000001,-2.0
22807,23.6,41.6,0.112896,1.0,0.4353813900000001,0.0
22808,22.7,46.30000000000001,0.0519839999999999,1.0,0.6553399999999998,-2.0
22809,24.5,43.7,0.0519839999999999,1.0,0.6553399999999998,1.0
22810,24.9,38.400000000000006,0.0576,1.0,0.6553399999999998,1.0
22811,20.8,64.8,,1.0,0.4888150400000001,-1.0
22812,20.3,65.7,,1.0,0.4888150400000001,-1.0
22813,21.7,63.6,,1.0,0.4888150400000001,-1.0
22814,21.1,50.30000000000001,0.032761,1.0,0.4888150400000001,0.0
22815,22.2,48.30000000000001,0.0576,1.0,0.6553399999999998,2.0
22816,24.0,39.5,0.041616,1.0,0.6553399999999998,2.0
22817,24.0,34.5,0.0576,1.0,0.6553399999999998,2.0
22818,20.3,67.7,,1.0,0.4888150400000001,-1.0
22819,21.3,61.80000000000001,,1.0,0.4888150400000001,-1.0
22820,21.7,58.80000000000001,,1.0,0.4888150400000001,-1.0
22821,20.8,47.30000000000001,0.051076,1.0,0.72174464,-2.0
22822,22.2,43.2,0.0660489999999999,3.8,0.5441681899999999,0.0
22823,22.6,42.7,0.175561,1.0,0.4353813900000001,-1.0
22824,21.3,47.30000000000001,0.0840999999999999,1.0,0.6553399999999998,-2.0
22825,23.6,39.5,0.0368639999999999,1.0,0.6553399999999998,0.0
22826,24.5,39.5,0.0519839999999999,1.0,0.6553399999999998,0.0
22827,20.6,62.30000000000001,0.0961,1.0,0.8667399999999998,1.0
22828,22.4,45.30000000000001,0.158404,1.2,0.7081899999999999,2.0
22829,23.5,40.80000000000001,0.014884,1.0,0.8667399999999998,2.0
22830,21.1,49.80000000000001,0.032761,3.8,0.6014408400000001,-2.0
22831,22.9,45.80000000000001,0.073984,1.0,0.4888150400000001,0.0
22832,24.3,39.5,0.0924159999999999,1.0,0.4888150400000001,1.0
22833,21.7,51.80000000000001,0.070225,1.0,0.6553399999999998,-1.0
22834,23.6,50.30000000000001,0.116964,2.0,0.49679,2.0
22835,22.2,37.80000000000001,0.135424,1.0,0.6024899999999997,2.0
22836,19.8,68.1,,1.0,0.75933299,-1.0
22837,20.3,67.7,,1.0,0.75933299,-1.0
22838,21.3,65.2,,1.0,0.75933299,-1.0
22839,22.0,50.30000000000001,0.0876159999999999,1.2,0.8033199999999998,0.0
22840,23.0,46.30000000000001,0.146689,1.2,0.7504699999999999,0.0
22841,24.4,40.0,0.273529,1.2,0.7504699999999999,0.0
22842,21.9,46.30000000000001,0.044521,1.2,0.4353813900000001,2.0
22843,22.2,49.30000000000001,0.041616,1.0,0.6024899999999997,0.0
22844,24.9,42.7,0.041616,1.0,0.6024899999999997,0.0
22845,22.0,40.0,0.197136,1.0,0.51793,-1.0
22846,23.0,47.0,0.197136,1.0,0.51793,0.0
22847,24.4,41.1,0.241081,1.2,0.51793,0.0
22848,18.3,69.3,,1.0,0.7610399999999998,-1.0
22849,20.8,66.1,,1.0,0.7610399999999998,0.0
22850,21.7,62.7,0.114921,1.2,0.59192,2.0
22851,22.0,61.400000000000006,0.135424,1.2,0.59192,2.0
22852,22.2,57.400000000000006,0.017689,1.0,0.6553399999999998,-2.0
22853,23.6,54.2,0.0519839999999999,1.0,0.6553399999999998,0.0
22854,23.1,53.2,0.041616,1.0,0.6553399999999998,0.0
22855,21.8,63.7,0.071824,1.0,0.51793,0.0
22856,21.8,64.4,0.0961,1.0,0.51793,0.0
22857,22.4,47.80000000000001,0.071824,1.0,0.51793,0.0
22858,18.8,70.4,,1.0,0.7821799999999999,0.0
22859,20.8,69.7,,1.0,0.7821799999999999,-1.0
22860,21.1,53.1,0.1253159999999999,1.2,0.5390699999999998,-2.0
22861,22.5,38.900000000000006,0.0876159999999999,1.2,0.5390699999999998,-2.0
22862,22.1,40.6,0.071824,1.2,0.5390699999999998,0.0
22863,21.9,45.80000000000001,0.0660489999999999,1.0,0.4353813900000001,-1.0
22864,22.9,36.7,0.073984,1.0,0.4353813900000001,1.0
22865,22.9,38.400000000000006,0.073984,1.0,0.4353813900000001,1.0
22866,21.7,47.80000000000001,0.0918089999999999,1.0,0.8667399999999998,0.0
22867,22.0,49.30000000000001,0.114921,1.0,0.6024899999999997,1.0
22868,22.6,39.80000000000001,0.0795239999999999,1.0,0.6024899999999997,1.0
22869,18.8,68.5,,1.0,0.4888150400000001,0.0
22870,20.3,67.3,,1.0,0.4888150400000001,0.0
22871,19.3,68.5,,1.0,0.7821799999999999,0.0
22872,20.8,66.5,,3.8,0.6236299999999999,-1.0
22873,18.5,67.8,0.114921,1.2,0.59192,-1.0
22874,21.4,63.1,0.114921,3.8,0.59192,2.0
22875,22.5,47.30000000000001,0.0876159999999999,1.2,0.7504699999999999,-2.0
22876,20.8,48.30000000000001,0.073984,1.0,0.4353813900000001,-2.0
22877,24.0,46.30000000000001,0.161604,1.0,0.4353813900000001,0.0
22878,23.6,36.2,0.238144,1.0,0.4353813900000001,1.0
22879,18.5,67.8,0.114921,1.2,0.49679,-1.0
22880,20.9,62.30000000000001,0.051529,1.0,0.6553399999999998,0.0
22881,22.5,47.30000000000001,0.0876159999999999,1.2,0.49679,0.0
22882,19.8,68.5,,1.0,0.4888150400000001,0.0
22883,21.7,66.5,,1.0,0.4888150400000001,0.0
22884,22.2,65.7,,1.0,0.4888150400000001,0.0
22885,20.3,68.1,,2.0,0.4122300000000001,0.0
22886,21.3,67.3,,1.0,0.57078,-2.0
22887,22.0,55.1,0.0457959999999999,1.2,0.8667399999999998,0.0
22888,22.9,46.30000000000001,0.0795239999999999,1.2,0.8667399999999998,0.0
22889,22.5,36.0,0.0121,1.2,0.8667399999999998,-1.0
22890,21.5,46.80000000000001,0.0829439999999999,1.0,0.4353813900000001,-1.0
22891,23.3,30.0,0.0829439999999999,1.2,0.4353813900000001,0.0
22892,20.8,60.5,0.018225,1.2,0.6553399999999998,1.0
22893,22.9,46.30000000000001,0.0795239999999999,1.0,0.6553399999999998,0.0
22894,22.8,39.1,0.105625,1.0,0.6553399999999998,0.0
22895,19.3,69.3,,1.0,0.57078,0.0
22896,18.8,59.7,0.014884,1.2,0.7504699999999999,-1.0
22897,20.0,60.0,0.105625,1.2,0.7504699999999999,-2.0
22898,19.3,62.7,0.034969,1.2,0.7504699999999999,-2.0
22899,18.2,24.1,0.00072899999999999,1.0,0.4353813900000001,-2.0
22900,19.2,57.400000000000006,0.04,1.0,0.6553399999999998,-1.0
22901,20.0,59.80000000000001,0.051529,1.0,0.6553399999999998,-2.0
22902,21.1,61.0,0.0457959999999999,1.0,0.6553399999999998,-1.0
22903,18.8,66.9,,1.0,0.4888150400000001,-1.0
22904,20.8,65.2,,1.0,0.4888150400000001,-1.0
22905,21.3,64.8,,1.0,0.4888150400000001,-1.0
22906,19.8,65.7,,1.0,0.8138900000000001,0.0
22907,21.3,65.7,,1.0,0.8138900000000001,0.0
22908,19.1,65.7,0.0302759999999999,1.2,0.96187,-2.0
22909,19.3,67.6,0.0457959999999999,1.2,0.96187,-3.0
22910,21.1,62.6,0.014884,1.2,0.96187,-1.0
22911,20.3,55.6,0.126025,1.0,0.7610399999999998,-2.0
22912,22.2,55.1,0.135424,1.0,0.7610399999999998,0.0
22913,19.3,67.4,0.058081,1.0,0.6553399999999998,-2.0
22914,20.4,66.5,0.021904,1.0,0.9195899999999998,0.0
22915,22.7,54.2,0.156025,1.2,0.5496400000000001,1.0
22916,20.3,66.5,,1.0,0.4888150400000001,0.0
22917,21.7,66.1,,1.0,0.4888150400000001,0.0
22918,21.3,66.5,,1.2,0.5496400000000001,0.0
22919,21.7,66.5,,1.2,0.3910900000000001,0.0
22920,20.6,56.5,0.0961,1.2,0.8456000000000001,-2.0
22921,21.6,34.0,0.071824,1.2,0.8456000000000001,1.0
22922,17.9,63.7,0.105625,1.2,0.6553399999999998,0.0
22923,21.1,49.30000000000001,0.0457959999999999,1.2,0.6553399999999998,0.0
22924,21.7,40.6,0.058081,1.2,0.6553399999999998,0.0
22925,18.8,53.7,0.041616,1.2,0.6342,1.0
22926,21.3,51.30000000000001,0.0640089999999999,1.2,0.6342,0.0
22927,17.8,68.5,,1.0,0.8667399999999998,0.0
22928,19.3,53.2,0.257049,1.2,0.49679,-1.0
22929,21.6,27.0,0.018225,1.2,0.6553399999999998,0.0
22930,19.3,53.2,0.257049,1.2,0.6553399999999998,0.0
22931,20.8,33.400000000000006,0.064516,1.0,0.6553399999999998,-1.0
22932,21.6,27.0,0.018225,1.0,0.6553399999999998,0.0
22933,21.2,40.80000000000001,0.051529,1.2,0.7504699999999999,0.0
22934,21.8,44.30000000000001,0.0795239999999999,1.2,0.7504699999999999,0.0
22935,19.9,46.30000000000001,0.014884,1.0,0.6553399999999998,0.0
22936,21.0,42.0,0.105625,1.2,0.6553399999999998,0.0
22937,21.8,44.6,0.114921,1.0,0.6553399999999998,0.0
22938,19.6,52.6,0.071824,1.2,0.59192,-1.0
22939,21.2,48.80000000000001,0.071824,1.2,0.7504699999999999,0.0
22940,21.0,51.900000000000006,0.1831839999999999,1.2,0.7504699999999999,0.0
22941,19.6,52.6,0.071824,1.0,0.6553399999999998,1.0
22942,21.2,48.80000000000001,0.071824,1.0,0.6553399999999998,-2.0
22943,20.9,50.80000000000001,0.071824,1.0,0.9513,-1.0
22944,19.3,49.80000000000001,0.0075689999999999,1.2,0.6764799999999999,0.0
22945,21.7,48.80000000000001,0.046656,1.2,0.6764799999999999,0.0
22946,22.7,47.30000000000001,0.0519839999999999,1.2,0.6764799999999999,2.0
22947,17.8,68.5,,1.0,0.8667399999999998,0.0
22948,19.6,48.80000000000001,0.158404,1.2,1.0252899999999998,0.0
22949,20.8,38.400000000000006,0.158404,1.2,1.0252899999999998,0.0
22950,19.4,46.30000000000001,0.105625,1.2,1.0252899999999998,-2.0
22951,19.1,52.7,0.1253159999999999,1.0,0.6553399999999998,0.0
22952,20.8,38.400000000000006,0.158404,1.0,0.6553399999999998,0.0
22953,19.4,46.30000000000001,0.105625,1.0,0.9513,0.0
22954,19.3,48.80000000000001,0.0075689999999999,1.2,0.57078,0.0
22955,21.3,42.1,0.028224,1.2,0.57078,2.0
22956,21.7,43.7,0.021025,1.2,0.57078,2.0
22957,17.8,67.7,,1.0,0.8667399999999998,0.0
22958,20.5,44.2,0.0302759999999999,1.2,0.6553399999999998,2.0
22959,21.4,36.400000000000006,0.0876159999999999,1.2,0.8138900000000001,-2.0
22960,21.1,31.1,0.018225,1.2,0.8138900000000001,2.0
22961,20.5,44.2,0.0302759999999999,1.0,0.6024899999999997,0.0
22962,21.3,36.6,0.071824,1.0,0.6024899999999997,-1.0
22963,21.2,30.8,0.025921,1.0,0.6024899999999997,0.0
22964,17.3,68.5,,1.0,0.8667399999999998,0.0
22965,18.8,65.7,,1.0,0.8667399999999998,-2.0
22966,17.3,45.80000000000001,0.004225,1.2,0.7081899999999999,-2.0
22967,18.6,57.900000000000006,0.04,1.2,0.8456000000000001,2.0
22968,20.8,43.30000000000001,0.058081,1.2,0.6342,2.0
22969,20.6,41.80000000000001,0.034969,1.2,0.6342,2.0
22970,18.6,57.900000000000006,0.04,1.0,0.6024899999999997,0.0
22971,20.1,48.80000000000001,0.064516,1.0,0.89845,0.0
22972,20.6,41.80000000000001,0.034969,1.0,0.89845,1.0
22973,17.8,55.6,0.0576,1.2,0.57078,-2.0
22974,16.8,69.3,,1.0,0.6870499999999998,-1.0
22975,18.3,66.9,,1.0,0.6870499999999998,-2.0
22976,20.6,46.80000000000001,0.021904,1.2,0.6342,-2.0
22977,22.8,37.30000000000001,0.071824,1.2,0.6342,-1.0
22978,22.7,40.6,0.021904,1.0,0.6024899999999997,0.0
22979,21.7,40.6,0.145924,1.2,0.6342,-2.0
22980,22.2,39.5,0.041616,1.2,0.6342,2.0
22981,22.2,33.400000000000006,0.041616,1.2,0.6342,2.0
22982,19.8,63.6,,1.0,0.7610399999999998,0.0
22983,20.8,62.7,,1.0,0.7610399999999998,-1.0
22984,20.9,50.900000000000006,0.018225,1.2,0.8138900000000001,1.0
22985,22.9,46.30000000000001,0.034969,3.8,0.44394,2.0
22986,22.7,44.7,0.001296,1.2,0.8138900000000001,1.0
22987,21.1,51.30000000000001,0.018225,1.0,0.6553399999999998,0.0
22988,22.5,48.30000000000001,0.021904,1.0,0.6553399999999998,0.0
22989,23.0,43.2,0.071824,1.0,0.6553399999999998,0.0
